ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Caption,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
333429521,Photo,White-breasted Nuthatch,Sitta carolinensis,,,Denis Rivard,2021-05-03,2021,5,3,808,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S87008241,"",,,,,Sitta carolinensis,whbnut,Species,26889,,.00,0,,4887,8688
333425761,Photo,Yellow-rumped Warbler,Setophaga coronata,,,Denis Rivard,2021-05-03,2021,5,3,808,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S87008241,"",,,,,Setophaga coronata,yerwar,Species,34159,,3.00,1,,2239,3980
333423131,Photo,Wood Duck,Aix sponsa,,,Denis Rivard,2021-05-03,2021,5,3,808,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S87008241,"",,,,,Aix sponsa,wooduc,Species,455,,5.00,1,,2537,4510
333418221,Photo,Painted Bunting,Passerina ciris,,,Denis Rivard,2021-05-03,2021,5,3,1251,Canada,CA-ON-OT,Ontario,Ottawa,"Ottawa--Shirley's Bay (Feeders)",45.3595447,-75.8855295,"",,Unspecified,false,false,,,,,,,S87017565,"",,,,Female (photo).,Passerina ciris,paibun,Species,34621,,.00,0,,2106,3159
333418211,Photo,Painted Bunting,Passerina ciris,,,Denis Rivard,2021-05-03,2021,5,3,1251,Canada,CA-ON-OT,Ontario,Ottawa,"Ottawa--Shirley's Bay (Feeders)",45.3595447,-75.8855295,"",,Unspecified,false,false,,,,,,,S87017565,"",,,,Female (photo).,Passerina ciris,paibun,Species,34621,,4.00,1,,1316,2340
333418201,Photo,Painted Bunting,Passerina ciris,,,Denis Rivard,2021-05-03,2021,5,3,1251,Canada,CA-ON-OT,Ontario,Ottawa,"Ottawa--Shirley's Bay (Feeders)",45.3595447,-75.8855295,"",,Unspecified,false,false,,,,,,,S87017565,"",,,,Female (photo).,Passerina ciris,paibun,Species,34621,,.00,0,,1749,3109
332979711,Photo,Osprey,Pandion haliaetus,,,Denis Rivard,2021-04-26,2021,4,26,1619,Canada,CA-ON-OT,Ontario,Ottawa,"3478–3484 Twin Elm Rd, Richmond CA-ON 45.22632, -75.80550",45.2263200,-75.8054980,"",,Unspecified,false,false,,,,,,,S86441309,"",,,,Nesting.,Pandion haliaetus,osprey,Species,7832,,.00,0,,2915,5182
332973801,Photo,Rusty Blackbird,Euphagus carolinus,,,Denis Rivard,2021-04-27,2021,4,27,858,Canada,CA-ON-OT,Ontario,Ottawa,"3452–3476 Twin Elm Rd, Richmond CA-ON 45.22663, -75.80572",45.2266260,-75.8057220,"",,Unspecified,false,false,,,,,,,S86481749,"",,,,,Euphagus carolinus,rusbla,Species,33848,,4.33,3,,2037,3621
332967771,Photo,Greater Yellowlegs,Tringa melanoleuca,,,Denis Rivard,2021-04-29,2021,4,29,1005,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86646319,"",,,,,Tringa melanoleuca,greyel,Species,6154,,4.00,1,,3625,5438
332963691,Photo,Swamp Sparrow,Melospiza georgiana,,,Denis Rivard,2021-04-29,2021,4,29,1005,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"","",Unspecified,"","",,,,,,,S86646319,"",,,,,Melospiza georgiana,swaspa,Species,33315,,3.00,1,Habitat,1536,2730
332955831,Photo,Mourning Dove,Zenaida macroura,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Zenaida macroura,moudov,Species,2412,,3.00,1,,2872,5106
332953371,Photo,Song Sparrow,Melospiza melodia,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Melospiza melodia,sonspa,Species,33277,,3.00,1,,1806,3210
332950441,Photo,Gadwall,Mareca strepera,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Mareca strepera,gadwal,Species,505,,2.00,1,,1762,3132
332949431,Photo,American Wigeon,Mareca americana,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Mareca americana,amewig,Species,517,,2.00,1,,1762,3132
332947591,Photo,Northern Pintail,Anas acuta,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Anas acuta,norpin,Species,594,,2.00,1,,2347,4172
332943591,Photo,Greater Yellowlegs,Tringa melanoleuca,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Tringa melanoleuca,greyel,Species,6154,,.00,0,,2175,3262
332940131,Photo,Lesser Yellowlegs,Tringa flavipes,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Tringa flavipes,lesyel,Species,6145,,3.50,2,,2175,3263
332937821,Photo,Eastern Phoebe,Sayornis phoebe,,,Denis Rivard,2021-05-02,2021,5,2,909,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86900487,"",,,,,Sayornis phoebe,easpho,Species,17007,,.00,0,,1773,2659
332933251,Photo,Swamp Sparrow,Melospiza georgiana,,,Denis Rivard,2021-04-29,2021,4,29,1005,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86646319,"",,,,,Melospiza georgiana,swaspa,Species,33315,,4.50,2,,2669,4003
332906871,Photo,Greater Yellowlegs,Tringa melanoleuca,,,Denis Rivard,2021-04-29,2021,4,29,1005,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S86646319,"",,,,,Tringa melanoleuca,greyel,Species,6154,,5.00,1,,2121,3181
332901171,Photo,Brown Creeper,Certhia americana,,,Denis Rivard,2021-05-01,2021,5,1,1526,Canada,CA-ON-OT,Ontario,Ottawa,Rideau Forest,45.2282070,-75.6374160,"",,Unspecified,false,false,,,,,,,S86836671,"",,,,,Certhia americana,brncre,Species,27026,,.00,0,,1291,2295
328963401,Photo,Canada Goose,Branta canadensis,,,Denis Rivard,2021-04-13,2021,4,13,1514,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S85476280,"",,,,,Branta canadensis,cangoo,Species,342,,.00,0,,4358,7747
328962621,Photo,Northern Pintail,Anas acuta,,,Denis Rivard,2021-04-13,2021,4,13,1514,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S85476280,"",,,,,Anas acuta,norpin,Species,594,,4.50,2,,1560,2773
307985911,Photo,Black-throated Gray Warbler,Setophaga nigrescens,,,Denis Rivard,2012-05-30,2012,5,30,1700,United States,US-AZ-005,Arizona,Coconino,Grand Canyon NP--North Rim,36.2086492,-112.0593856,"",,Unspecified,false,false,,,,,,,S81584260,"",,,,,Setophaga nigrescens,btywar,Species,34200,,3.00,1,,908,1362
271349931,Photo,Fox Sparrow,Passerella iliaca,,,Denis Rivard,2020-10-14,2020,10,14,1330,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA (general location),45.3711229,-75.7915535,"",,Unspecified,false,false,,,,,,,S74822462,"",,,,,Passerella iliaca,foxspa,Species,33099,,.00,0,,844,1500
271343041,Photo,Great Blue Heron,Ardea herodias,,,Denis Rivard,2020-10-05,2020,10,5,1555,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S74467318,"",,,,,Ardea herodias,grbher3,Species,7753,,.00,0,,844,1500
271335231,Photo,House Finch,Haemorhous mexicanus,,,Denis Rivard,2020-10-05,2020,10,5,1555,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S74467318,"",,,,,Haemorhous mexicanus,houfin,Species,32310,,.00,0,,844,1500
262429341,Photo,Black-throated Green Warbler,Setophaga virens,,,Denis Rivard,2020-09-13,2020,9,13,1003,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S73544153,"",,,,,Setophaga virens,btnwar,Species,34218,,3.00,1,,844,1500
262426181,Photo,Yellow-rumped Warbler,Setophaga coronata,,,Denis Rivard,2020-09-13,2020,9,13,1003,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S73544153,"",,,,,Setophaga coronata,yerwar,Species,34159,,3.00,1,,844,1500
262423321,Photo,Northern Yellow Warbler,Setophaga aestiva,,,Denis Rivard,2020-09-13,2020,9,13,1003,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S73544153,"",,,,,Setophaga aestiva,yelwar1,Group,34087,,3.00,1,,844,1500
262417661,Photo,Northern Parula,Setophaga americana,,,Denis Rivard,2020-09-13,2020,9,13,1003,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S73544153,"",,,,,Setophaga americana,norpar,Species,34063,,3.00,1,,844,1500
260917861,Photo,Pied-billed Grebe,Podilymbus podiceps,,,Denis Rivard,2020-08-28,2020,8,28,1057,Canada,CA-ON-OT,Ontario,Ottawa,Britannia CA--Mud Lake,45.3717546,-75.7948728,"",,Unspecified,false,false,,,,,,,S72908538,"",,,,,Podilymbus podiceps,pibgre,Species,6855,,4.50,2,,844,1500
249436011,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-07-13,2020,7,13,1040,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"Adult Female – 1; Adult Male – 1; Juvenile – 1","Courtship, Display, or Copulation",Unspecified,"","",,,,,,,S71424496,"",,,"This pair of Virginia rail is copulating with the downy young foraging nearby.  The pair, which had 8 chicks in June (only two have been seen recently), is now mating again.  ",,Rallus limicola,virrai,Species,5297,,3.50,2,"",844,1500
249378911,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-07-13,2020,7,13,1040,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"Adult Female – 1; Adult Male – 1","Courtship, Display, or Copulation",Unspecified,"","",,,,,,,S71424496,"",,,Male (on right) approaching female to mate.  This pair already had a clutch of 8 chicks in June and is now mating again.  There are two downy young left from the initial brood. ,,Rallus limicola,virrai,Species,5297,,3.50,2,"",844,1500
249378621,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-07-13,2020,7,13,1040,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,Juvenile – 1,Foraging or Eating,Unspecified,"","",,,,,,,S71424496,"",,,Downy young of Virginia rail. ,,Rallus limicola,virrai,Species,5297,,3.50,2,Watermark,844,1500
249238091,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-07-06,2020,7,6,1030,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,Juvenile – 1,,Unspecified,false,false,,,,,,,S71434562,"",,,,,Rallus limicola,virrai,Species,5297,,3.00,1,,844,1500
249238041,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-07-06,2020,7,6,1030,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"Adult – 1; Juvenile – 1","Feeding Young; Foraging or Eating",Unspecified,"","",,,,,,,S71434562,"",,,,,Rallus limicola,virrai,Species,5297,,3.50,2,"",844,1500
249237971,Photo,Green Heron,Butorides virescens,,,Denis Rivard,2020-07-06,2020,7,6,1030,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,Adult – 1,Flying,Unspecified,"","",,,,,,,S71434562,"",,,,,Butorides virescens,grnher,Species,7704,,4.00,1,"",844,1500
245432811,Photo,Red-winged Blackbird,Agelaius phoeniceus,,,Denis Rivard,2020-06-23,2020,6,23,1045,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,Adult Female – 1,Carrying Food,Unspecified,"","",,,,,,,S70747281,"",,,,,Agelaius phoeniceus,rewbla,Species,33779,,.00,0,"",689,1500
245425221,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-06-23,2020,6,23,1045,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"","Carrying Food; Feeding Young",Unspecified,"","",,,,,,,S70747281,"",,,Adult Virginia rail feeding chicks.  ,A pair of adults with eight black young chicks. The pair was busy catching insects and tadpoles in the marsh open area and bringing the food to the chicks that were staying at the edge of the tall reeds.,Rallus limicola,virrai,Species,5297,,3.00,1,"",689,1500
245409991,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-06-23,2020,6,23,1045,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,Juvenile – 4,,Unspecified,false,false,,,,,,,S70747281,"",,,,A pair of adults with eight black young chicks. The pair was busy catching insects and tadpoles in the marsh open area and bringing the food to the chicks that were staying at the edge of the tall reeds.,Rallus limicola,virrai,Species,5297,,3.50,2,,689,1500
245396101,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-06-23,2020,6,23,1045,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S70747281,"",,,,A pair of adults with eight black young chicks. The pair was busy catching insects and tadpoles in the marsh open area and bringing the food to the chicks that were staying at the edge of the tall reeds.,Rallus limicola,virrai,Species,5297,,3.00,3,,689,1500
245239021,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-06-23,2020,6,23,1045,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S70747281,"",,,A pair of adults (Virginia rail) and their eight chicks. ,A pair of adults with eight black young chicks. The pair was busy catching insects and tadpoles in the marsh open area and bringing the food to the chicks that were staying at the edge of the tall reeds.,Rallus limicola,virrai,Species,5297,,3.50,2,,689,1500
245237591,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-06-23,2020,6,23,1045,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S70747281,"",,,,A pair of adults with eight black young chicks. The pair was busy catching insects and tadpoles in the marsh open area and bringing the food to the chicks that were staying at the edge of the tall reeds.,Rallus limicola,virrai,Species,5297,,3.00,2,,689,1500
245236421,Photo,Sora,Porzana carolina,,,Denis Rivard,2020-06-23,2020,6,23,1045,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S70747281,"",,,,,Porzana carolina,sora,Species,5455,,3.50,2,,689,1500
242884161,Photo,Rose-breasted Grosbeak,Pheucticus ludovicianus,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,,Pheucticus ludovicianus,robgro,Species,34557,,.00,0,,689,1500
242882321,Photo,Common Grackle,Quiscalus quiscula,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,,Quiscalus quiscula,comgra,Species,33853,,4.00,1,,689,1500
242880811,Photo,Least Sandpiper,Calidris minutilla,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,,Calidris minutilla,leasan,Species,6226,,5.00,1,,689,1500
242877781,Photo,Least Sandpiper,Calidris minutilla,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"","",Unspecified,"","",,,,,,,S69144185,"",,,,,Calidris minutilla,leasan,Species,6226,,3.00,1,Watermark,689,1500
242875941,Photo,Solitary Sandpiper,Tringa solitaria,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,,Tringa solitaria,solsan,Species,6129,,.00,0,,689,1500
242874821,Photo,Virginia Rail,Rallus limicola,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,,Rallus limicola,virrai,Species,5297,,4.00,2,,689,1500
242873441,Photo,Eastern Warbling Vireo,Vireo gilvus,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,,Vireo gilvus,eawvir1,Species,19245,,4.67,3,,689,1500
242872711,Photo,Peregrine Falcon,Falco peregrinus,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,Photo included.  There two of them flying together at the same time above the lagoon.,Falco peregrinus,perfal,Species,12114,,4.00,2,,689,1500
242870511,Photo,Peregrine Falcon,Falco peregrinus,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,Photo included.  There two of them flying together at the same time above the lagoon.,Falco peregrinus,perfal,Species,12114,,.00,0,,689,1500
242867741,Photo,Peregrine Falcon,Falco peregrinus,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,Photo included.  There two of them flying together at the same time above the lagoon.,Falco peregrinus,perfal,Species,12114,,5.00,2,,689,1500
242866581,Photo,Peregrine Falcon,Falco peregrinus,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,Photo included.  There two of them flying together at the same time above the lagoon.,Falco peregrinus,perfal,Species,12114,,4.50,2,,689,1500
242863171,Photo,Peregrine Falcon,Falco peregrinus,,,Denis Rivard,2020-05-16,2020,5,16,822,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69144185,"",,,,Photo included.  There two of them flying together at the same time above the lagoon.,Falco peregrinus,perfal,Species,12114,,4.50,2,,689,1500
239792931,Photo,Sora,Porzana carolina,,,Denis Rivard,2020-05-27,2020,5,27,727,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69709487,"",,,,"Mating observed. The male was holding the female by the neck with his bill.  At one point, the female was completely submerged under water.  At the end, the male walked away from the female, head down.  Photos attached.",Porzana carolina,sora,Species,5455,,4.00,2,,689,1500
239791501,Photo,Sora,Porzana carolina,,,Denis Rivard,2020-05-27,2020,5,27,727,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69709487,"",,,,"Mating observed. The male was holding the female by the neck with his bill.  At one point, the female was completely submerged under water.  At the end, the male walked away from the female, head down.  Photos attached.",Porzana carolina,sora,Species,5455,,2.00,1,,689,1500
239790541,Photo,Sora,Porzana carolina,,,Denis Rivard,2020-05-27,2020,5,27,727,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69709487,"",,,,"Mating observed. The male was holding the female by the neck with his bill.  At one point, the female was completely submerged under water.  At the end, the male walked away from the female, head down.  Photos attached.",Porzana carolina,sora,Species,5455,,2.00,1,,689,1500
239790531,Photo,Sora,Porzana carolina,,,Denis Rivard,2020-05-27,2020,5,27,727,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69709487,"",,,,"Mating observed. The male was holding the female by the neck with his bill.  At one point, the female was completely submerged under water.  At the end, the male walked away from the female, head down.  Photos attached.",Porzana carolina,sora,Species,5455,,4.00,2,,689,1500
239790451,Photo,Sora,Porzana carolina,,,Denis Rivard,2020-05-27,2020,5,27,727,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69709487,"",,,,"Mating observed. The male was holding the female by the neck with his bill.  At one point, the female was completely submerged under water.  At the end, the male walked away from the female, head down.  Photos attached.",Porzana carolina,sora,Species,5455,,3.00,1,,689,1500
239790431,Photo,Sora,Porzana carolina,,,Denis Rivard,2020-05-27,2020,5,27,727,Canada,CA-ON-OT,Ontario,Ottawa,Richmond CA (formerly Richmond Sewage Lagoons),45.1988932,-75.8206550,"",,Unspecified,false,false,,,,,,,S69709487,"",,,,"Mating observed. The male was holding the female by the neck with his bill.  At one point, the female was completely submerged under water.  At the end, the male walked away from the female, head down.  Photos attached.",Porzana carolina,sora,Species,5455,,3.50,2,,689,1500
